date,temperature_2m,precipitation,rain,relative_humidity_2m,wind_speed_100m,wind_direction_100m,dew_point_2m,apparent_temperature,wind_speed_10m,wind_direction_10m
2012-04-30 07:00:00+00:00,14.000999,0.0,0.0,94.00514,5.8048253,172.87508,13.051,14.392925,3.96,180.0
2012-04-30 08:00:00+00:00,14.051,0.0,0.0,91.88068,4.68,180.0,12.750999,14.370905,3.7585104,196.69933
2012-04-30 09:00:00+00:00,14.000999,0.0,0.0,90.978905,3.671294,191.30989,12.551,14.4311695,2.5455842,224.9999
2012-04-30 10:00:00+00:00,13.801,0.0,0.0,90.36979,4.6938252,175.60138,12.250999,14.028517,3.2599385,173.6599
2012-04-30 11:00:00+00:00,13.351,0.0,0.0,90.04005,3.319036,220.60121,11.750999,13.409538,3.319036,220.60121
2012-04-30 12:00:00+00:00,13.250999,0.0,0.0,88.557076,2.0991426,239.0363,11.401,13.421516,1.8,233.13002
2012-04-30 13:00:00+00:00,13.551,0.0,0.0,85.417274,2.2768397,198.43504,11.151,13.741053,1.1384199,198.43504
2012-04-30 14:00:00+00:00,14.551,0.0,0.0,80.322815,3.319036,192.5288,11.201,14.639467,1.9386592,201.80147
2012-04-30 15:00:00+00:00,16.651,0.0,0.0,73.78355,4.6800003,202.6199,11.951,16.571901,4.6938257,212.47118
2012-04-30 16:00:00+00:00,18.901,0.0,0.0,64.884895,7.2,216.86998,12.151,18.635202,6.4096174,218.15727
2012-04-30 17:00:00+00:00,20.751,0.0,0.0,59.39423,9.931042,223.53127,12.551,20.81924,8.669949,221.63345
2012-04-30 18:00:00+00:00,22.151,0.0,0.0,55.778538,11.720751,227.4896,12.901,22.986784,9.931042,226.46873
2012-04-30 19:00:00+00:00,22.551,0.0,0.0,51.82503,12.738099,227.29063,12.151,23.634012,10.691453,224.9999
2012-04-30 20:00:00+00:00,23.101,0.0,0.0,50.789406,14.255272,224.9999,12.351,24.362514,11.966954,223.7812
2012-04-30 21:00:00+00:00,23.301,0.0,0.0,50.509754,15.815435,221.30852,12.451,24.465345,13.276144,220.60121
2012-04-30 22:00:00+00:00,23.051,0.0,0.0,50.776196,11.631956,201.80147,12.301,24.335178,10.163227,202.93213
2012-04-30 23:00:00+00:00,22.301,0.0,0.0,51.930367,13.397612,210.69965,11.951,22.372492,11.298495,210.65059
2012-05-01 00:00:00+00:00,21.101,0.0,0.0,55.698326,13.089354,211.50421,11.901,20.154211,10.990322,211.60745
2012-05-01 01:00:00+00:00,19.551,0.0,0.0,61.293545,12.074766,206.56499,11.901,18.66001,10.144082,207.47435
2012-05-01 02:00:00+00:00,17.501,0.0,0.0,69.687935,11.435313,208.1785,11.901,16.703133,9.511088,209.4758
2012-05-01 03:00:00+00:00,15.551,0.0,0.0,78.62671,9.826088,208.44283,11.851,15.043795,7.4128532,209.0545
2012-05-01 04:00:00+00:00,14.351,0.0,0.0,84.66,8.435069,219.80553,11.801,14.015184,6.1305785,220.23628
2012-05-01 05:00:00+00:00,13.651,0.0,0.0,88.298965,7.653705,228.81418,11.750999,13.447353,5.1165614,230.71062
2012-05-01 06:00:00+00:00,13.351,0.0,0.0,90.04005,4.8433046,228.01286,11.750999,13.37384,3.563818,224.9999
2012-05-01 07:00:00+00:00,13.301,0.0,0.0,87.107574,4.1046314,217.87505,11.201,13.262362,2.8116899,219.80553
2012-05-01 08:00:00+00:00,12.851,0.0,0.0,89.70532,4.5820518,224.9999,11.201,12.738432,3.319036,229.39879
2012-05-01 09:00:00+00:00,12.551,0.0,0.0,90.88081,5.0911684,224.9999,11.101,12.407927,3.319036,220.60121
2012-05-01 10:00:00+00:00,12.451,0.0,0.0,91.17602,7.5170207,196.69933,11.051,12.094259,4.6800003,202.6199
2012-05-01 11:00:00+00:00,12.000999,0.0,0.0,93.60242,7.5942082,211.42952,11.000999,11.699389,4.198285,210.96368
2012-05-01 12:00:00+00:00,11.750999,0.0,0.0,94.528,5.3517847,199.65392,10.901,11.533417,3.4152596,198.43504
2012-05-01 13:00:00+00:00,11.750999,0.0,0.0,94.528,3.7585104,196.69933,10.901,11.51441,3.5455887,203.9625
2012-05-01 14:00:00+00:00,12.101,0.0,0.0,92.06652,4.379589,189.46225,10.851,11.83103,3.671294,191.30989
2012-05-01 15:00:00+00:00,13.000999,0.0,0.0,87.368904,7.208994,177.13765,10.951,12.403929,6.12,180.0
2012-05-01 16:00:00+00:00,14.301,0.0,0.0,81.09156,9.746631,175.76369,11.101,13.43306,8.287822,177.5105
2012-05-01 17:00:00+00:00,15.551,0.0,0.0,75.07081,10.805999,178.0909,11.151,14.594177,9.0,180.0
2012-05-01 18:00:00+00:00,16.801,0.0,0.0,69.5508,11.542478,183.57626,11.201,15.815182,9.779817,186.3401
2012-05-01 19:00:00+00:00,18.101,0.0,0.0,67.77085,13.004921,184.76355,12.051,18.021925,10.8955765,187.59456
2012-05-01 20:00:00+00:00,18.101,0.0,0.0,66.44405,13.493999,189.21095,11.750999,16.995935,11.367109,190.95403
2012-05-01 21:00:00+00:00,17.751,0.0,0.0,66.810646,14.241629,196.14441,11.500999,16.453857,12.0694,197.35411
2012-05-01 22:00:00+00:00,18.301,0.0,0.0,64.32758,12.959999,180.0,11.451,17.429,10.464798,183.94511
2012-05-01 23:00:00+00:00,18.001,0.0,0.0,64.47479,12.074766,190.3048,11.201,16.95762,9.6932955,195.06854
2012-05-02 00:00:00+00:00,17.651,0.0,0.0,65.258705,9.6932955,195.06854,11.051,16.746626,8.427383,199.9832
2012-05-02 01:00:00+00:00,16.901,0.0,0.0,67.974434,8.891344,201.37068,10.951,16.139055,7.24486,206.56499
2012-05-02 02:00:00+00:00,15.801,0.0,0.0,71.94287,9.178235,205.55992,10.750999,14.954857,7.4128532,209.0545
2012-05-02 03:00:00+00:00,14.551,0.0,0.0,77.69987,9.220499,218.65984,10.701,13.729189,7.145796,220.91429
2012-05-02 04:00:00+00:00,13.801,0.0,0.0,81.56603,7.6367526,224.9999,10.701,13.166779,5.8603754,227.4896
2012-05-02 05:00:00+00:00,13.301,0.0,0.0,84.26307,6.3690495,222.70937,10.701,12.815172,4.8433046,221.98714
2012-05-02 06:00:00+00:00,13.151,0.0,0.0,85.375,5.991594,212.73521,10.750999,12.818525,3.8939953,213.6901
2012-05-02 07:00:00+00:00,13.000999,0.1,0.1,89.12465,6.439876,206.56499,11.250999,12.72995,4.510787,208.61037
2012-05-02 08:00:00+00:00,12.851,0.0,0.0,89.408516,6.830519,198.43504,11.151,12.455479,5.154415,204.77512
2012-05-02 09:00:00+00:00,12.701,0.0,0.0,89.69384,6.489992,199.44012,11.051,12.557161,3.219938,206.56499
2012-05-02 10:00:00+00:00,12.551,0.0,0.0,90.27984,8.14587,224.9999,11.000999,12.006954,5.8603754,227.4896
2012-05-02 11:00:00+00:00,12.401,0.0,0.0,90.870575,7.42159,219.09384,10.951,11.916027,5.3517847,222.27362
2012-05-02 12:00:00+00:00,12.351,0.0,0.0,90.86716,5.692099,214.69522,10.901,12.032837,4.1046314,217.87505
2012-05-02 13:00:00+00:00,12.351,0.0,0.0,90.26532,3.219938,206.56499,10.801,12.265259,2.3051248,218.65984
2012-05-02 14:00:00+00:00,12.401,0.0,0.0,90.26895,3.8773184,158.19853,10.851,12.284195,2.6208394,164.05453
2012-05-02 15:00:00+00:00,12.801,0.0,0.0,87.93301,7.42159,157.1663,10.851,12.236263,5.6920996,161.56496
2012-05-02 16:00:00+00:00,13.250999,0.1,0.1,85.66971,10.239453,169.8754,10.901,12.313602,8.350138,172.56868
2012-05-02 17:00:00+00:00,14.601,0.2,0.2,79.009,10.08,180.0,11.000999,13.755093,7.928178,182.60251
2012-05-02 18:00:00+00:00,15.451,0.0,0.0,75.054,10.086427,177.95464,11.051,14.568756,8.28,180.0
2012-05-02 19:00:00+00:00,16.051,0.0,0.0,71.5126,10.823973,176.186,10.901,15.070772,8.64,180.0
2012-05-02 20:00:00+00:00,17.001,0.0,0.0,68.22073,10.390226,194.03627,11.101,16.078842,8.654986,196.9276
2012-05-02 21:00:00+00:00,17.451,0.0,0.0,66.52696,11.165805,200.77234,11.151,16.441128,9.360001,202.6199
2012-05-02 22:00:00+00:00,17.901,0.0,0.0,65.09682,9.746631,175.76369,11.250999,17.079092,8.28,180.0
2012-05-02 23:00:00+00:00,17.851,0.0,0.0,65.08598,12.57426,193.24052,11.201,16.692455,10.483357,195.94547
2012-05-03 00:00:00+00:00,17.601,0.0,0.0,65.682205,12.144331,191.9761,11.101,16.476469,10.041354,194.5345
2012-05-03 01:00:00+00:00,16.901,0.0,0.0,68.42711,12.074766,190.3048,11.051,15.812256,9.6932955,195.06854
2012-05-03 02:00:00+00:00,15.701,0.0,0.0,73.12997,10.495713,210.96368,10.901,14.772221,8.287822,214.3804
2012-05-03 03:00:00+00:00,14.500999,0.0,0.0,78.99445,8.287822,235.6196,10.901,13.87788,6.193674,234.46223
2012-05-03 04:00:00+00:00,13.750999,0.0,0.0,82.9266,6.193674,234.46223,10.901,13.390411,4.39436,235.0079
2012-05-03 05:00:00+00:00,13.250999,0.0,0.0,85.954666,4.3498964,245.55606,10.951,13.076824,3.219938,243.43501
2012-05-03 06:00:00+00:00,13.051,0.0,0.0,87.08399,2.968636,255.96373,10.951,12.913498,2.968636,255.96373
2012-05-03 07:00:00+00:00,13.250999,0.0,0.0,83.97741,1.835647,258.6901,10.601,13.122492,2.1897945,260.53775
2012-05-03 08:00:00+00:00,13.301,0.0,0.0,83.42583,0.71999997,270.0,10.551,13.319569,1.08,270.0
2012-05-03 09:00:00+00:00,13.201,0.0,0.0,84.25173,1.2979984,123.690094,10.601,13.3176,0.5091169,135.0001
2012-05-03 10:00:00+00:00,12.801,0.0,0.0,87.35037,5.991594,237.26477,10.750999,12.566868,3.219938,243.43501
2012-05-03 11:00:00+00:00,12.301,0.0,0.0,91.46934,7.2,216.86998,10.951,12.038422,3.8268526,221.18582
2012-05-03 12:00:00+00:00,11.951,0.0,0.0,93.91119,6.4096174,218.15727,11.000999,11.703562,3.8268526,221.18582
2012-05-03 13:00:00+00:00,11.801,0.0,0.0,93.90424,5.8048253,209.7448,10.851,11.425602,4.39436,214.9921
2012-05-03 14:00:00+00:00,12.301,0.0,0.0,92.691185,5.0142193,201.03758,11.151,12.233953,2.9024127,209.7448
2012-05-03 15:00:00+00:00,13.301,0.0,0.0,84.82532,5.4833565,203.19862,10.801,12.846956,4.829907,206.56499
2012-05-03 16:00:00+00:00,15.000999,0.0,0.0,76.48915,6.6185193,202.38017,10.901,14.459267,5.634891,206.56499
2012-05-03 17:00:00+00:00,16.051,0.0,0.0,71.98902,7.628263,199.29015,11.000999,15.395748,6.6185193,202.38017
2012-05-03 18:00:00+00:00,17.601,0.0,0.0,65.682205,9.028754,203.49858,11.101,17.23425,7.8954163,204.22774
2012-05-03 19:00:00+00:00,18.951,0.0,0.0,63.41734,11.090103,215.75398,11.851,19.805115,9.290511,215.53777
2012-05-03 20:00:00+00:00,18.651,0.0,0.0,63.559837,13.324863,218.41809,11.601,17.50474,11.246759,219.80553
2012-05-03 21:00:00+00:00,19.551,0.0,0.0,59.49928,16.039202,225.90929,11.451,18.925934,13.493999,226.08084
2012-05-03 22:00:00+00:00,19.851,0.0,0.0,56.68634,11.246759,230.19447,11.000999,19.83431,9.449572,229.63554
2012-05-03 23:00:00+00:00,19.851,0.0,0.0,54.83237,12.096214,233.47105,10.500999,19.258146,10.514218,231.95291
2012-05-04 00:00:00+00:00,19.401,0.0,0.0,53.809246,11.592894,233.84172,9.801,18.004753,9.726664,231.009
2012-05-04 01:00:00+00:00,18.401,0.0,0.0,54.46034,13.281023,237.17146,9.051,16.565489,10.883676,235.78424
2012-05-04 02:00:00+00:00,16.951,0.0,0.0,58.278103,13.217443,240.64233,8.701,15.079056,10.495713,239.0363
2012-05-04 03:00:00+00:00,15.351,0.0,0.0,65.41525,12.594856,239.03632,8.901,14.072641,6.792466,237.99466
2012-05-04 04:00:00+00:00,14.250999,0.0,0.0,71.654274,9.826088,241.55717,9.201,13.224274,5.6233797,230.19447
2012-05-04 05:00:00+00:00,13.250999,0.0,0.0,78.547264,5.8048253,240.2552,9.601,12.670658,3.319036,220.60121
2012-05-04 06:00:00+00:00,12.301,0.0,0.0,86.43338,1.484318,194.03627,10.101,12.129782,1.484318,165.96373
2012-05-04 07:00:00+00:00,12.250999,0.0,0.0,84.70975,3.0758414,110.55613,9.750999,11.829285,2.52,90.0
2012-05-04 08:00:00+00:00,11.500999,0.0,0.0,88.40817,4.829907,116.56499,9.651,10.893789,3.6,90.0
2012-05-04 09:00:00+00:00,10.701,0.0,0.0,91.36592,5.634891,116.56499,9.351,9.95579,3.9763298,84.805664
2012-05-04 10:00:00+00:00,10.151,0.0,0.0,92.883575,5.904439,142.43134,9.051,9.525413,2.5959969,123.690094
2012-05-04 11:00:00+00:00,9.801,0.0,0.0,93.17885,5.6920996,161.56496,8.750999,9.095176,2.5959969,146.3099
2012-05-04 12:00:00+00:00,9.451,0.0,0.0,93.79363,4.452954,165.96373,8.500999,8.75185,2.0991426,149.03632
2012-05-04 13:00:00+00:00,9.201,0.0,0.0,94.41978,5.0911684,171.86998,8.351,8.449623,2.1897945,170.53775
2012-05-04 14:00:00+00:00,10.551,0.0,0.0,90.74291,5.771239,176.42374,9.101,10.049812,1.835647,168.69011
2012-05-04 15:00:00+00:00,14.000999,0.0,0.0,76.3282,5.937272,165.96373,9.901,13.298424,4.73506,171.25392
2012-05-04 16:00:00+00:00,15.801,0.0,0.0,69.3534,6.725354,164.47583,10.201,15.019833,5.8603754,169.3804
2012-05-04 17:00:00+00:00,17.901,0.0,0.0,61.11199,8.825508,168.23174,10.301,17.559486,7.6367526,171.86998
2012-05-04 18:00:00+00:00,19.601,0.0,0.0,55.13525,11.165805,178.15244,10.351,19.968487,9.36,180.0
2012-05-04 19:00:00+00:00,20.301,0.0,0.0,55.12976,12.324414,186.70975,11.000999,21.339725,10.538843,187.85323
2012-05-04 20:00:00+00:00,21.501,0.0,0.0,49.864624,13.207634,197.44728,10.601,22.46769,11.384199,198.43504
2012-05-04 21:00:00+00:00,22.101,0.0,0.0,47.434113,15.137133,205.34613,10.401,22.176884,13.202726,205.8663
2012-05-04 22:00:00+00:00,22.201,0.0,0.0,46.52093,10.495713,210.96368,10.201,22.800053,9.387651,212.47118
2012-05-04 23:00:00+00:00,21.951,0.0,0.0,47.077633,12.475961,223.83095,10.151,21.665043,10.948973,223.66785
2012-05-05 00:00:00+00:00,21.001,0.0,0.0,50.906013,12.819235,231.84273,10.451,19.762178,10.739832,230.44037
2012-05-05 01:00:00+00:00,20.151,0.0,0.0,54.72663,13.0447235,242.02061,10.750999,18.808529,10.805998,240.01845
2012-05-05 02:00:00+00:00,18.851,0.0,0.0,59.52909,13.441071,249.62347,10.801,17.617727,10.163227,247.06787
2012-05-05 03:00:00+00:00,17.351,0.0,0.0,66.948425,13.009903,255.5792,11.151,16.692219,6.9527545,248.74942
2012-05-05 04:00:00+00:00,16.151001,0.0,0.0,73.69615,9.726665,272.12103,11.451,15.809679,5.4119864,266.186
2012-05-05 05:00:00+00:00,14.951,0.0,0.0,80.37771,5.506941,281.3099,11.601,15.126696,2.1897945,279.46225
2012-05-05 06:00:00+00:00,13.801,0.0,0.0,87.73152,2.1897945,260.53775,11.801,14.241936,0.8049845,206.56499
2012-05-05 07:00:00+00:00,13.151,0.0,0.0,89.728195,1.4399999,180.0,11.500999,13.466614,1.0182338,135.0001
2012-05-05 08:00:00+00:00,12.401,0.0,0.0,90.870575,2.8116899,140.19447,10.951,12.360331,2.3051248,141.34016
2012-05-05 09:00:00+00:00,11.500999,0.0,0.0,91.72374,4.3349743,131.63345,10.201,11.196511,2.5959969,123.690094
2012-05-05 10:00:00+00:00,10.750999,0.0,0.0,91.67673,7.754637,111.801476,9.451,10.085602,3.6179552,95.7105
2012-05-05 11:00:00+00:00,10.151,0.0,0.0,91.021996,10.44,136.39711,8.750999,9.306703,3.5455887,113.962494
2012-05-05 12:00:00+00:00,9.801,0.0,0.0,89.46831,9.178235,138.17992,8.151,8.917719,2.7416782,113.19862
2012-05-05 13:00:00+00:00,9.451,0.0,0.0,88.53136,6.792466,122.00535,7.651,8.526581,2.16,90.0
2012-05-05 14:00:00+00:00,10.851,0.0,0.0,82.56866,6.379216,106.38962,8.001,9.853967,3.2599385,83.659904
2012-05-05 15:00:00+00:00,15.601,0.0,0.0,57.15724,4.6102495,128.65984,7.151,14.384871,3.319036,139.39879
2012-05-05 16:00:00+00:00,18.601,0.0,0.0,40.893906,4.5536795,161.56496,5.0509996,16.754972,4.379589,170.53775
2012-05-05 17:00:00+00:00,21.001,0.0,0.0,34.27049,4.896529,197.10281,4.651,19.795609,4.896529,197.10281
2012-05-05 18:00:00+00:00,23.301,0.0,0.0,29.479918,5.495161,211.60745,4.501,22.979645,5.8048253,209.7448
2012-05-05 19:00:00+00:00,24.751,0.0,0.0,27.115873,9.021574,208.61037,4.5509996,24.623625,8.534353,207.64589
2012-05-05 20:00:00+00:00,25.951,0.0,0.0,26.787947,13.397612,210.69965,5.401,25.760838,11.609651,209.7448
2012-05-05 21:00:00+00:00,26.051,0.0,0.0,29.838179,18.0,216.86998,7.0509996,25.533619,14.982228,215.21768
2012-05-05 22:00:00+00:00,24.801,0.0,0.0,38.333176,15.379206,212.57405,9.651,24.862722,13.089354,211.50421
2012-05-05 23:00:00+00:00,23.701,0.0,0.0,44.50993,15.03835,222.08908,10.901,23.469995,12.538134,219.17365
2012-05-06 00:00:00+00:00,22.851,0.0,0.0,46.699223,15.30741,221.18582,10.851,21.595316,12.538134,219.17365
2012-05-06 01:00:00+00:00,21.651,0.0,0.0,48.59269,13.830749,218.65984,10.351,20.117313,11.304229,217.23491
2012-05-06 02:00:00+00:00,20.051,0.0,0.0,53.261753,10.1887,212.00534,10.250999,18.984917,7.9036193,210.0685
2012-05-06 03:00:00+00:00,18.201,0.0,0.0,60.775978,6.725354,195.52417,10.500999,17.813044,3.7585104,196.69933
2012-05-06 04:00:00+00:00,16.801,0.0,0.0,67.953995,4.5536795,161.56496,10.851,16.466948,4.1046314,164.74483
2012-05-06 05:00:00+00:00,15.701,0.0,0.0,74.35333,5.3999996,126.86998,11.151,15.38431,4.6102495,128.65984
2012-05-06 06:00:00+00:00,14.701,0.0,0.0,79.549194,7.2,126.86999,11.201,14.270779,5.495161,121.60746
2012-05-06 07:00:00+00:00,13.601,0.0,0.0,85.42255,7.2,126.86999,11.201,13.241114,5.0142193,111.03758
2012-05-06 08:00:00+00:00,13.000999,0.0,0.0,85.35912,6.297428,120.963684,10.601,12.611988,3.9763298,95.19434
2012-05-06 09:00:00+00:00,12.451,0.0,0.0,84.16646,5.00128,149.74365,9.851,12.20224,1.5273507,135.0001
2012-05-06 10:00:00+00:00,11.750999,0.0,0.0,84.65427,6.193674,144.46223,9.250999,11.148214,2.8116899,129.80553
2012-05-06 11:00:00+00:00,10.951,0.0,0.0,85.717224,7.8954163,155.77226,8.651,9.891027,4.8433046,131.98714
2012-05-06 12:00:00+00:00,10.250999,0.0,0.0,85.93543,7.729527,152.24155,8.001,9.204374,3.6,126.86999
2012-05-06 13:00:00+00:00,9.951,0.0,0.0,84.16427,9.227524,159.44388,7.401,8.7960005,3.319036,139.39879
2012-05-06 14:00:00+00:00,11.651,0.0,0.0,78.30685,10.239453,169.8754,8.001,10.329695,5.4833565,156.80138
2012-05-06 15:00:00+00:00,16.251,0.0,0.0,54.272476,9.531505,169.11452,7.001,14.386589,7.5170207,163.30067
2012-05-06 16:00:00+00:00,18.801,0.0,0.0,43.58415,8.647496,177.6141,6.151,16.784582,7.2,180.0
2012-05-06 17:00:00+00:00,20.951,0.0,0.0,40.443043,7.6367526,188.13002,7.001,19.942413,6.924738,188.97255
2012-05-06 18:00:00+00:00,23.001,0.0,0.0,37.56582,8.654986,196.9276,7.751,23.035307,7.8625183,195.94547
2012-05-06 19:00:00+00:00,24.301,0.0,0.0,38.191685,11.91812,205.01686,9.151,24.89013,10.495713,202.1664
2012-05-06 20:00:00+00:00,24.801,0.0,0.0,41.25572,15.807239,210.0685,10.750999,25.570345,13.53236,208.61037
2012-05-06 21:00:00+00:00,24.601,0.0,0.0,44.61119,18.289274,216.1933,11.750999,25.344084,14.982228,215.21768
2012-05-06 22:00:00+00:00,24.101,0.0,0.0,46.885704,14.33234,205.27768,12.051,25.082905,11.91812,205.01686
2012-05-06 23:00:00+00:00,23.501,0.0,0.0,49.25267,13.104198,217.18478,12.250999,23.924616,11.090103,215.75398
2012-05-07 00:00:00+00:00,22.501,0.0,0.0,53.017406,13.755579,222.87889,12.451,21.925055,11.480557,221.18582
2012-05-07 01:00:00+00:00,21.201,0.0,0.0,57.585102,15.408671,217.40543,12.500999,20.176739,12.387348,215.53777
2012-05-07 02:00:00+00:00,19.401,0.0,0.0,64.5686,13.53236,208.61037,12.551,18.65034,10.630672,208.30066
2012-05-07 03:00:00+00:00,17.551,0.0,0.0,72.73921,9.028754,203.49858,12.601,17.40279,6.6185193,202.38017
2012-05-07 04:00:00+00:00,16.551,0.0,0.0,77.24059,4.68,180.0,12.551,16.879251,3.2399998,180.0
2012-05-07 05:00:00+00:00,15.601,0.0,0.0,81.26324,3.396233,147.99466,12.401,15.835501,3.5455887,156.0375
2012-05-07 06:00:00+00:00,14.551,0.0,0.0,87.79857,3.096837,144.46223,12.551,14.9037285,3.0758414,159.44388
2012-05-07 07:00:00+00:00,14.051,0.0,0.0,86.035904,2.8116899,140.19447,11.750999,14.211245,2.6208394,164.05453
2012-05-07 08:00:00+00:00,13.401,0.0,0.0,85.96993,1.8,180.0,11.101,13.593355,1.0182338,224.9999
2012-05-07 09:00:00+00:00,12.701,0.0,0.0,86.18525,2.9024127,240.2552,10.451,12.447916,2.7416782,246.80138
2012-05-07 10:00:00+00:00,12.101,0.0,0.0,88.164665,1.2979984,213.6901,10.201,12.100813,0.5091169,315.0001
2012-05-07 11:00:00+00:00,12.051,0.0,0.0,86.119606,2.6208394,195.94547,9.801,11.743185,1.835647,191.30989
2012-05-07 12:00:00+00:00,11.801,0.0,0.0,85.23104,3.0758414,159.44388,9.401,11.460099,1.2979984,146.3099
2012-05-07 13:00:00+00:00,11.701,0.0,0.0,82.95417,2.9024127,150.2552,8.901,11.265184,1.0182338,135.0001
2012-05-07 14:00:00+00:00,12.801,0.0,0.0,77.95302,2.7416782,156.80138,9.051,12.331148,1.5273507,135.0001
2012-05-07 15:00:00+00:00,17.351,0.0,0.0,55.11632,2.52,180.0,8.251,16.469,2.9024127,172.87508
2012-05-07 16:00:00+00:00,20.451,0.0,0.0,40.161922,5.991594,212.73521,6.4509997,18.730894,5.634891,206.56499
2012-05-07 17:00:00+00:00,23.201,0.0,0.0,33.953793,6.8777895,222.87889,6.4509997,22.089403,6.4096174,218.15727
2012-05-07 18:00:00+00:00,25.601,0.0,0.0,30.74963,7.653705,228.81418,7.101,25.711662,6.8777895,222.87889
2012-05-07 19:00:00+00:00,26.501,0.0,0.0,27.218622,9.957108,229.39879,6.101,26.64689,8.913181,226.63654
2012-05-07 20:00:00+00:00,27.601,0.0,0.0,27.708101,14.4,233.13002,7.3009996,27.777664,12.261157,229.76372
2012-05-07 21:00:00+00:00,27.901,0.0,0.0,30.249859,18.775303,237.52882,8.851,27.76995,15.575981,236.3099
2012-05-07 22:00:00+00:00,27.351,0.0,0.0,34.54695,17.782686,238.24055,10.351,27.446663,14.277983,236.3099
2012-05-07 23:00:00+00:00,26.501,0.0,0.0,36.5597,18.11841,249.04414,10.451,25.778301,14.512064,246.61476
2012-05-08 00:00:00+00:00,25.751,0.0,0.0,35.147335,18.1041,252.64589,9.201,23.770767,14.24163,249.27435
2012-05-08 01:00:00+00:00,25.101,0.0,0.0,34.49315,15.509274,248.19853,8.351,22.926874,11.91812,244.98314
2012-05-08 02:00:00+00:00,23.001,0.0,0.0,40.06691,11.609651,240.2552,8.701,21.42732,8.435069,230.19447
2012-05-08 03:00:00+00:00,20.701,0.0,0.0,49.649708,8.287822,235.6196,9.801,19.797611,5.904439,217.56866
2012-05-08 04:00:00+00:00,19.151,0.0,0.0,57.270344,4.2136917,199.9832,10.500999,18.939579,2.5455842,171.86998
2012-05-08 05:00:00+00:00,17.801,0.0,0.0,65.5078,7.289444,159.77505,11.250999,17.502111,4.6938257,147.52882
2012-05-08 06:00:00+00:00,16.701,0.0,0.0,71.63377,10.464797,139.18501,11.551,16.318863,5.904439,127.568665
2012-05-08 07:00:00+00:00,15.651,0.0,0.0,77.61121,13.246826,132.79738,11.750999,15.300596,6.12,118.072395
2012-05-08 08:00:00+00:00,14.601,0.0,0.0,81.40018,10.44,136.39711,11.451,14.414942,4.3498964,114.44395
2012-05-08 09:00:00+00:00,13.651,0.0,0.0,82.09124,7.24486,116.56499,10.651,13.166058,4.73506,98.74608
2012-05-08 10:00:00+00:00,12.851,0.0,0.0,81.16917,7.9526596,84.805664,9.701,12.255072,3.6179552,95.7105
2012-05-08 11:00:00+00:00,12.250999,0.0,0.0,79.19651,2.9024127,97.12492,8.750999,11.7576885,1.1384199,71.564964
2012-05-08 12:00:00+00:00,11.801,0.0,0.0,76.227776,2.1897945,170.53775,7.751,11.058962,1.08,90.0
2012-05-08 13:00:00+00:00,11.451,0.0,0.0,73.35621,1.8,180.0,6.851,10.48177,1.1384199,108.43504
2012-05-08 14:00:00+00:00,13.151,0.0,0.0,66.05533,0.5091169,224.9999,6.9509997,12.088669,1.9386592,68.19853
2012-05-08 15:00:00+00:00,18.651,0.0,0.0,47.772663,2.8116899,309.8055,7.351,17.892345,0.5091169,315.0001
2012-05-08 16:00:00+00:00,23.801,0.0,0.0,27.234934,4.32,270.0,3.801,21.801994,3.671294,258.6901
2012-05-08 17:00:00+00:00,27.051,0.0,0.0,20.920868,6.12,270.0,2.801,25.503733,5.506941,258.6901
2012-05-08 18:00:00+00:00,29.651,0.0,0.0,15.702462,7.771331,256.60748,0.901,28.578041,6.9527545,248.74942
2012-05-08 19:00:00+00:00,30.251,0.0,0.0,16.70944,10.365251,249.67677,2.251,29.654488,9.178235,244.44008
2012-05-08 20:00:00+00:00,31.751,0.0,0.0,14.53929,13.905509,248.74942,1.5009999,30.790363,11.91812,244.98314
2012-05-08 21:00:00+00:00,32.751003,0.0,0.0,12.6488495,16.516901,249.59003,0.351,31.149567,13.854155,245.43285
2012-05-08 22:00:00+00:00,33.301003,0.0,0.0,11.280798,17.727943,246.0375,-0.79899997,31.009026,14.48972,243.43501
2012-05-08 23:00:00+00:00,33.201,0.0,0.0,11.138919,15.141414,251.99574,-1.049,30.514538,12.303366,249.44386
2012-05-09 00:00:00+00:00,32.001,0.0,0.0,14.541405,16.42247,243.9967,1.701,28.674366,12.7279215,241.2603
2012-05-09 01:00:00+00:00,30.701,0.0,0.0,17.114082,15.077082,236.68936,2.951,27.39159,11.525623,231.34016
2012-05-09 02:00:00+00:00,28.551,0.0,0.0,22.369476,10.97262,228.99101,5.001,26.252098,7.386582,223.02507
2012-05-09 03:00:00+00:00,25.551,0.0,0.0,29.801172,4.829907,206.56499,6.601,24.105427,3.9763298,185.19434
2012-05-09 04:00:00+00:00,23.651,0.0,0.0,36.49084,6.151683,110.55613,7.901,22.42854,4.6102495,128.65984
2012-05-09 05:00:00+00:00,21.801,0.0,0.0,42.953808,11.874544,104.03627,8.651,20.552296,6.12,118.072395
2012-05-09 06:00:00+00:00,20.101,0.0,0.0,48.990288,10.587917,107.818985,9.051,19.23984,4.198285,120.96369
2012-05-09 07:00:00+00:00,17.701,0.0,0.0,61.886368,7.42159,104.03627,10.301,17.56811,1.609969,116.56499
2012-05-09 08:00:00+00:00,16.701,0.0,0.0,63.121147,4.3349743,94.76356,9.651,16.565464,0.35999998,90.0
